asn,prefix,as_path
397461,1.2.0.0/16,"(397461, 174, 10886, 27)"
36229,1.2.3.0/24,"(36229, 10310, 2152, 25)"
45712,1.2.3.0/24,"(45712, 9318, 2152, 25)"
10180,1.2.3.0/24,"(10180, 3786, 2152, 25)"
395439,1.2.3.0/24,"(395439, 6939, 2152, 25)"
269339,1.2.3.0/24,"(269339, 3356, 2152, 25)"
269339,1.2.0.0/16,"(269339, 3356, 10886, 27)"
397161,1.2.0.0/16,"(397161, 174, 10886, 27)"
400194,1.2.3.0/24,"(400194, 6939, 2152, 25)"
400194,1.2.0.0/16,"(400194, 174, 10886, 27)"
393737,1.2.3.0/24,"(393737, 6939, 2152, 25)"
393737,1.2.0.0/16,"(393737, 174, 10886, 27)"
53589,1.2.0.0/16,"(53589, 174, 10886, 27)"
53589,1.2.3.0/24,"(53589, 6461, 2152, 25)"
394582,1.2.0.0/16,"(394582, 174, 10886, 27)"
12766,1.2.3.0/24,"(12766, 13335, 2152, 25)"
54179,1.2.3.0/24,"(54179, 2152, 25)"
395104,1.2.3.0/24,"(395104, 3356, 2152, 25)"
395104,1.2.0.0/16,"(395104, 3356, 10886, 27)"
55248,1.2.0.0/16,"(55248, 174, 10886, 27)"
55248,1.2.3.0/24,"(55248, 3356, 2152, 25)"
397307,1.2.3.0/24,"(397307, 3356, 2152, 25)"
397307,1.2.0.0/16,"(397307, 3356, 10886, 27)"
397297,1.2.3.0/24,"(397297, 3356, 2152, 25)"
397297,1.2.0.0/16,"(397297, 3356, 10886, 27)"
397301,1.2.0.0/16,"(397301, 174, 10886, 27)"
397994,1.2.3.0/24,"(397994, 3356, 2152, 25)"
397994,1.2.0.0/16,"(397994, 3356, 10886, 27)"
399137,1.2.3.0/24,"(399137, 54825, 2152, 25)"
398020,1.2.3.0/24,"(398020, 3356, 2152, 25)"
398020,1.2.0.0/16,"(398020, 3356, 10886, 27)"
21009,1.2.3.0/24,"(21009, 8220, 2152, 25)"
197157,1.2.0.0/16,"(197157, 6461, 10886, 27)"
197157,1.2.3.0/24,"(197157, 6461, 2152, 25)"
46851,1.2.0.0/16,"(46851, 6461, 10886, 27)"
46851,1.2.3.0/24,"(46851, 6461, 2152, 25)"
24406,1.2.3.0/24,"(24406, 21859, 2152, 25)"
396384,1.2.3.0/24,"(396384, 20115, 2152, 25)"
399727,1.2.3.0/24,"(399727, 3356, 2152, 25)"
399727,1.2.0.0/16,"(399727, 3356, 10886, 27)"
46312,1.2.3.0/24,"(46312, 3356, 2152, 25)"
46312,1.2.0.0/16,"(46312, 3356, 10886, 27)"
394865,1.2.3.0/24,"(394865, 3356, 2152, 25)"
394865,1.2.0.0/16,"(394865, 3356, 10886, 27)"
141235,1.2.3.0/24,"(141235, 13335, 2152, 25)"
396922,1.2.0.0/16,"(396922, 174, 10886, 27)"
396922,1.2.3.0/24,"(396922, 3356, 2152, 25)"
394866,1.2.3.0/24,"(394866, 3356, 2152, 25)"
394866,1.2.0.0/16,"(394866, 3356, 10886, 27)"
9823,1.2.3.0/24,"(9823, 54825, 2152, 25)"
208522,1.2.0.0/16,"(208522, 174, 10886, 27)"
36539,1.2.0.0/16,"(36539, 174, 10886, 27)"
38859,1.2.3.0/24,"(38859, 13335, 2152, 25)"
38870,1.2.3.0/24,"(38870, 13335, 2152, 25)"
216333,1.2.0.0/16,"(216333, 174, 10886, 27)"
140685,1.2.3.0/24,"(140685, 4648, 2152, 25)"
396443,1.2.0.0/16,"(396443, 174, 10886, 27)"
13827,1.2.0.0/16,"(13827, 6461, 10886, 27)"
13827,1.2.3.0/24,"(13827, 6461, 2152, 25)"
16365,1.2.3.0/24,"(16365, 8220, 2152, 25)"
54417,1.2.3.0/24,"(54417, 3356, 2152, 25)"
54417,1.2.0.0/16,"(54417, 3356, 10886, 27)"
400442,1.2.0.0/16,"(400442, 6461, 10886, 27)"
400442,1.2.3.0/24,"(400442, 6461, 2152, 25)"
46251,1.2.0.0/16,"(46251, 174, 10886, 27)"
46251,1.2.3.0/24,"(46251, 6461, 2152, 25)"
7821,1.2.0.0/16,"(7821, 6461, 10886, 27)"
7821,1.2.3.0/24,"(7821, 6461, 2152, 25)"
48954,1.2.0.0/16,"(48954, 174, 10886, 27)"
393286,1.2.3.0/24,"(393286, 3356, 2152, 25)"
393286,1.2.0.0/16,"(393286, 3356, 10886, 27)"
393348,1.2.3.0/24,"(393348, 3356, 2152, 25)"
393348,1.2.0.0/16,"(393348, 3356, 10886, 27)"
395491,1.2.3.0/24,"(395491, 3356, 2152, 25)"
395491,1.2.0.0/16,"(395491, 3356, 10886, 27)"
53699,1.2.0.0/16,"(53699, 174, 10886, 27)"
395353,1.2.3.0/24,"(395353, 3356, 2152, 25)"
395353,1.2.0.0/16,"(395353, 3356, 10886, 27)"
54437,1.2.0.0/16,"(54437, 174, 10886, 27)"
397836,1.2.3.0/24,"(397836, 3356, 2152, 25)"
397836,1.2.0.0/16,"(397836, 3356, 10886, 27)"
147304,1.2.0.0/16,"(147304, 6461, 10886, 27)"
147304,1.2.3.0/24,"(147304, 6461, 2152, 25)"
64198,1.2.0.0/16,"(64198, 174, 10886, 27)"
50458,1.2.3.0/24,"(50458, 8220, 2152, 25)"
393226,1.2.0.0/16,"(393226, 3257, 10886, 27)"
393226,1.2.3.0/24,"(393226, 3356, 2152, 25)"
393474,1.2.0.0/16,"(393474, 174, 10886, 27)"
394823,1.2.3.0/24,"(394823, 6939, 2152, 25)"
394823,1.2.0.0/16,"(394823, 174, 10886, 27)"
9578,1.2.3.0/24,"(9578, 3786, 2152, 25)"
53925,1.2.3.0/24,"(53925, 6939, 2152, 25)"
53925,1.2.0.0/16,"(53925, 174, 10886, 27)"
394841,1.2.3.0/24,"(394841, 3356, 2152, 25)"
394841,1.2.0.0/16,"(394841, 3356, 10886, 27)"
55478,1.2.3.0/24,"(55478, 4648, 2152, 25)"
140577,1.2.3.0/24,"(140577, 6461, 2152, 25)"
140577,1.2.0.0/16,"(140577, 174, 10886, 27)"
396264,1.2.3.0/24,"(396264, 6939, 2152, 25)"
265490,1.2.3.0/24,"(265490, 3356, 2152, 25)"
265490,1.2.0.0/16,"(265490, 3356, 10886, 27)"
55589,1.2.3.0/24,"(55589, 4766, 2152, 25)"
399973,1.2.0.0/16,"(399973, 6461, 10886, 27)"
399973,1.2.3.0/24,"(399973, 6461, 2152, 25)"
10497,1.2.0.0/16,"(10497, 6461, 10886, 27)"
10497,1.2.3.0/24,"(10497, 6461, 2152, 25)"
7068,1.2.3.0/24,"(7068, 3356, 2152, 25)"
7068,1.2.0.0/16,"(7068, 3356, 10886, 27)"
12268,1.2.0.0/16,"(12268, 174, 10886, 27)"
397497,1.2.3.0/24,"(397497, 3356, 2152, 25)"
397497,1.2.0.0/16,"(397497, 3356, 10886, 27)"
57394,1.2.0.0/16,"(57394, 174, 10886, 27)"
394380,1.2.0.0/16,"(394380, 286, 10886, 27)"
53513,1.2.3.0/24,"(53513, 6939, 2152, 25)"
53134,1.2.3.0/24,"(53134, 3356, 2152, 25)"
53134,1.2.0.0/16,"(53134, 3356, 10886, 27)"
401751,1.2.3.0/24,"(401751, 3356, 2152, 25)"
401751,1.2.0.0/16,"(401751, 3356, 10886, 27)"
200870,1.2.0.0/16,"(200870, 174, 10886, 27)"
26123,1.2.3.0/24,"(26123, 6939, 2152, 25)"
26793,1.2.0.0/16,"(26793, 6461, 10886, 27)"
26793,1.2.3.0/24,"(26793, 6461, 2152, 25)"
200783,1.2.0.0/16,"(200783, 174, 10886, 27)"
395290,1.2.3.0/24,"(395290, 3356, 2152, 25)"
395290,1.2.0.0/16,"(395290, 3356, 10886, 27)"
12331,1.2.3.0/24,"(12331, 8220, 2152, 25)"
54960,1.2.0.0/16,"(54960, 174, 10886, 27)"
400448,1.2.3.0/24,"(400448, 3356, 2152, 25)"
400448,1.2.0.0/16,"(400448, 3356, 10886, 27)"
16236,1.2.0.0/16,"(16236, 174, 10886, 27)"
208800,1.2.3.0/24,"(208800, 13335, 2152, 25)"
58011,1.2.0.0/16,"(58011, 1299, 10886, 27)"
32058,1.2.3.0/24,"(32058, 1828, 2152, 25)"
32058,1.2.0.0/16,"(32058, 3356, 10886, 27)"
209561,1.2.0.0/16,"(209561, 174, 10886, 27)"
28932,1.2.3.0/24,"(28932, 8220, 2152, 25)"
32325,1.2.3.0/24,"(32325, 3356, 2152, 25)"
32325,1.2.0.0/16,"(32325, 3356, 10886, 27)"
33194,1.2.3.0/24,"(33194, 3356, 2152, 25)"
33194,1.2.0.0/16,"(33194, 3356, 10886, 27)"
213000,1.2.3.0/24,"(213000, 8220, 2152, 25)"
39522,1.2.3.0/24,"(39522, 3356, 2152, 25)"
39522,1.2.0.0/16,"(39522, 174, 10886, 27)"
398079,1.2.0.0/16,"(398079, 174, 10886, 27)"
393507,1.2.3.0/24,"(393507, 6939, 2152, 25)"
32257,1.2.0.0/16,"(32257, 174, 10886, 27)"
32257,1.2.3.0/24,"(32257, 6461, 2152, 25)"
33327,1.2.0.0/16,"(33327, 174, 10886, 27)"
33327,1.2.3.0/24,"(33327, 3356, 2152, 25)"
26740,1.2.3.0/24,"(26740, 3356, 2152, 25)"
26740,1.2.0.0/16,"(26740, 3356, 10886, 27)"
400702,1.2.0.0/16,"(400702, 174, 10886, 27)"
33705,1.2.0.0/16,"(33705, 174, 10886, 27)"
212453,1.2.3.0/24,"(212453, 13335, 2152, 25)"
9104,1.2.0.0/16,"(9104, 174, 10886, 27)"
27377,1.2.3.0/24,"(27377, 8220, 2152, 25)"
27377,1.2.0.0/16,"(27377, 174, 10886, 27)"
203012,1.2.0.0/16,"(203012, 174, 10886, 27)"
21000,1.2.0.0/16,"(21000, 6461, 10886, 27)"
21000,1.2.3.0/24,"(21000, 6461, 2152, 25)"
28879,1.2.3.0/24,"(28879, 8220, 2152, 25)"
41321,1.2.3.0/24,"(41321, 8220, 2152, 25)"
32208,1.2.3.0/24,"(32208, 3356, 2152, 25)"
32208,1.2.0.0/16,"(32208, 3356, 10886, 27)"
29085,1.2.3.0/24,"(29085, 13335, 2152, 25)"
398493,1.2.3.0/24,"(398493, 6939, 2152, 25)"
49737,1.2.3.0/24,"(49737, 13335, 2152, 25)"
400696,1.2.0.0/16,"(400696, 174, 10886, 27)"
34967,1.2.0.0/16,"(34967, 174, 10886, 27)"
34967,1.2.3.0/24,"(34967, 13335, 2152, 25)"
40933,1.2.3.0/24,"(40933, 6939, 2152, 25)"
40933,1.2.0.0/16,"(40933, 174, 10886, 27)"
32182,1.2.0.0/16,"(32182, 174, 10886, 27)"
32182,1.2.3.0/24,"(32182, 3356, 2152, 25)"
205634,1.2.3.0/24,"(205634, 13335, 2152, 25)"
201340,1.2.3.0/24,"(201340, 13335, 2152, 25)"
40510,1.2.0.0/16,"(40510, 174, 10886, 27)"
395018,1.2.3.0/24,"(395018, 8220, 2152, 25)"
204517,1.2.0.0/16,"(204517, 174, 10886, 27)"
212152,1.2.3.0/24,"(212152, 8220, 2152, 25)"
41694,1.2.3.0/24,"(41694, 13335, 2152, 25)"
41243,1.2.0.0/16,"(41243, 3257, 10886, 27)"
26654,1.2.3.0/24,"(26654, 8220, 2152, 25)"
28940,1.2.3.0/24,"(28940, 8220, 2152, 25)"
39656,1.2.3.0/24,"(39656, 8220, 2152, 25)"
21373,1.2.3.0/24,"(21373, 8220, 2152, 25)"
211493,1.2.3.0/24,"(211493, 13335, 2152, 25)"
43751,1.2.3.0/24,"(43751, 8220, 2152, 25)"
35777,1.2.3.0/24,"(35777, 3356, 2152, 25)"
35777,1.2.0.0/16,"(35777, 1299, 10886, 27)"
39630,1.2.0.0/16,"(39630, 174, 10886, 27)"
212374,1.2.0.0/16,"(212374, 174, 10886, 27)"
212374,1.2.3.0/24,"(212374, 3356, 2152, 25)"
39738,1.2.0.0/16,"(39738, 174, 10886, 27)"
40729,1.2.0.0/16,"(40729, 6461, 10886, 27)"
40729,1.2.3.0/24,"(40729, 6461, 2152, 25)"
27447,1.2.3.0/24,"(27447, 3356, 2152, 25)"
27447,1.2.0.0/16,"(27447, 174, 10886, 27)"
20917,1.2.0.0/16,"(20917, 6461, 10886, 27)"
20917,1.2.3.0/24,"(20917, 6461, 2152, 25)"
205675,1.2.3.0/24,"(205675, 13335, 2152, 25)"
43717,1.2.3.0/24,"(43717, 8220, 2152, 25)"
30546,1.2.3.0/24,"(30546, 3356, 2152, 25)"
30546,1.2.0.0/16,"(30546, 3356, 10886, 27)"
209304,1.2.3.0/24,"(209304, 8220, 2152, 25)"
214667,1.2.3.0/24,"(214667, 8220, 2152, 25)"
216134,1.2.3.0/24,"(216134, 8220, 2152, 25)"
206267,1.2.0.0/16,"(206267, 174, 10886, 27)"
202213,1.2.3.0/24,"(202213, 3356, 2152, 25)"
202213,1.2.0.0/16,"(202213, 3356, 10886, 27)"
33304,1.2.0.0/16,"(33304, 174, 10886, 27)"
206048,1.2.0.0/16,"(206048, 174, 10886, 27)"
15892,1.2.3.0/24,"(15892, 13335, 2152, 25)"
46437,1.2.0.0/16,"(46437, 174, 10886, 27)"
26351,1.2.3.0/24,"(26351, 3356, 2152, 25)"
26351,1.2.0.0/16,"(26351, 3356, 10886, 27)"
29330,1.2.0.0/16,"(29330, 174, 10886, 27)"
135357,1.2.0.0/16,"(135357, 174, 10886, 27)"
135357,1.2.3.0/24,"(135357, 13335, 2152, 25)"
32361,1.2.3.0/24,"(32361, 2152, 25)"
32372,1.2.3.0/24,"(32372, 3356, 2152, 25)"
32372,1.2.0.0/16,"(32372, 3356, 10886, 27)"
206219,1.2.3.0/24,"(206219, 8220, 2152, 25)"
207095,1.2.3.0/24,"(207095, 13335, 2152, 25)"
26595,1.2.3.0/24,"(26595, 8151, 2152, 25)"
199391,1.2.0.0/16,"(199391, 174, 10886, 27)"
199391,1.2.3.0/24,"(199391, 3356, 2152, 25)"
26647,1.2.3.0/24,"(26647, 3356, 2152, 25)"
26647,1.2.0.0/16,"(26647, 3356, 10886, 27)"
201553,1.2.0.0/16,"(201553, 174, 10886, 27)"
212026,1.2.3.0/24,"(212026, 8220, 2152, 25)"
27177,1.2.0.0/16,"(27177, 3257, 10886, 27)"
27385,1.2.0.0/16,"(27385, 174, 10886, 27)"
27385,1.2.3.0/24,"(27385, 3356, 2152, 25)"
31779,1.2.3.0/24,"(31779, 20115, 2152, 25)"
34945,1.2.0.0/16,"(34945, 11537, 10886, 27)"
43709,1.2.0.0/16,"(43709, 1299, 10886, 27)"
43709,1.2.3.0/24,"(43709, 6461, 2152, 25)"
3952,1.2.3.0/24,"(3952, 8220, 2152, 25)"
44041,1.2.0.0/16,"(44041, 1299, 10886, 27)"
204279,1.2.3.0/24,"(204279, 6939, 2152, 25)"
204279,1.2.0.0/16,"(204279, 174, 10886, 27)"
205809,1.2.0.0/16,"(205809, 174, 10886, 27)"
205809,1.2.3.0/24,"(205809, 6461, 2152, 25)"
401006,1.2.0.0/16,"(401006, 174, 10886, 27)"
401006,1.2.3.0/24,"(401006, 3356, 2152, 25)"
18047,1.2.3.0/24,"(18047, 9505, 2152, 25)"
399205,1.2.0.0/16,"(399205, 174, 10886, 27)"
399628,1.2.3.0/24,"(399628, 6939, 2152, 25)"
32953,1.2.3.0/24,"(32953, 6939, 2152, 25)"
203411,1.2.3.0/24,"(203411, 13335, 2152, 25)"
210998,1.2.3.0/24,"(210998, 8220, 2152, 25)"
201188,1.2.0.0/16,"(201188, 286, 10886, 27)"
201188,1.2.3.0/24,"(201188, 13335, 2152, 25)"
201563,1.2.0.0/16,"(201563, 174, 10886, 27)"
201563,1.2.3.0/24,"(201563, 3356, 2152, 25)"
201839,1.2.3.0/24,"(201839, 13335, 2152, 25)"
32051,1.2.0.0/16,"(32051, 174, 10886, 27)"
205114,1.2.0.0/16,"(205114, 174, 10886, 27)"
206086,1.2.3.0/24,"(206086, 3356, 2152, 25)"
206086,1.2.0.0/16,"(206086, 3356, 10886, 27)"
209445,1.2.0.0/16,"(209445, 174, 10886, 27)"
36701,1.2.3.0/24,"(36701, 3356, 2152, 25)"
36701,1.2.0.0/16,"(36701, 3356, 10886, 27)"
209591,1.2.0.0/16,"(209591, 174, 10886, 27)"
41297,1.2.3.0/24,"(41297, 6939, 2152, 25)"
210124,1.2.3.0/24,"(210124, 8220, 2152, 25)"
213130,1.2.0.0/16,"(213130, 174, 10886, 27)"
214096,1.2.0.0/16,"(214096, 1299, 10886, 27)"
398726,1.2.3.0/24,"(398726, 16276, 2152, 25)"
398491,1.2.3.0/24,"(398491, 6939, 2152, 25)"
27021,1.2.3.0/24,"(27021, 3356, 2152, 25)"
27021,1.2.0.0/16,"(27021, 3356, 10886, 27)"
27162,1.2.3.0/24,"(27162, 3356, 2152, 25)"
27162,1.2.0.0/16,"(27162, 3356, 10886, 27)"
27390,1.2.0.0/16,"(27390, 174, 10886, 27)"
27614,1.2.3.0/24,"(27614, 3356, 2152, 25)"
27614,1.2.0.0/16,"(27614, 3356, 10886, 27)"
200358,1.2.0.0/16,"(200358, 174, 10886, 27)"
200784,1.2.3.0/24,"(200784, 8220, 2152, 25)"
200784,1.2.0.0/16,"(200784, 1299, 10886, 27)"
28526,1.2.3.0/24,"(28526, 3356, 2152, 25)"
28526,1.2.0.0/16,"(28526, 3356, 10886, 27)"
28780,1.2.0.0/16,"(28780, 286, 10886, 27)"
29036,1.2.3.0/24,"(29036, 8220, 2152, 25)"
29045,1.2.0.0/16,"(29045, 174, 10886, 27)"
29452,1.2.3.0/24,"(29452, 3356, 2152, 25)"
29452,1.2.0.0/16,"(29452, 3356, 10886, 27)"
30046,1.2.3.0/24,"(30046, 3356, 2152, 25)"
30046,1.2.0.0/16,"(30046, 3356, 10886, 27)"
31823,1.2.0.0/16,"(31823, 174, 10886, 27)"
31928,1.2.3.0/24,"(31928, 3356, 2152, 25)"
31928,1.2.0.0/16,"(31928, 3356, 10886, 27)"
33230,1.2.3.0/24,"(33230, 6939, 2152, 25)"
203760,1.2.3.0/24,"(203760, 6939, 2152, 25)"
33370,1.2.3.0/24,"(33370, 3356, 2152, 25)"
33370,1.2.0.0/16,"(33370, 3356, 10886, 27)"
36615,1.2.0.0/16,"(36615, 174, 10886, 27)"
36853,1.2.0.0/16,"(36853, 174, 10886, 27)"
40690,1.2.0.0/16,"(40690, 6461, 10886, 27)"
40690,1.2.3.0/24,"(40690, 6461, 2152, 25)"
40882,1.2.0.0/16,"(40882, 174, 10886, 27)"
40882,1.2.3.0/24,"(40882, 3356, 2152, 25)"
45768,1.2.3.0/24,"(45768, 7575, 2152, 25)"
11936,1.2.3.0/24,"(11936, 20115, 2152, 25)"
396826,1.2.3.0/24,"(396826, 7342, 2152, 25)"
18820,1.2.3.0/24,"(18820, 20115, 2152, 25)"
397207,1.2.3.0/24,"(397207, 7342, 2152, 25)"
26109,1.2.0.0/16,"(26109, 6461, 10886, 27)"
26109,1.2.3.0/24,"(26109, 6461, 2152, 25)"
26822,1.2.0.0/16,"(26822, 6461, 10886, 27)"
26822,1.2.3.0/24,"(26822, 6461, 2152, 25)"
197696,1.2.3.0/24,"(197696, 3356, 2152, 25)"
197696,1.2.0.0/16,"(197696, 3356, 10886, 27)"
198032,1.2.3.0/24,"(198032, 13335, 2152, 25)"
203107,1.2.3.0/24,"(203107, 3356, 2152, 25)"
203107,1.2.0.0/16,"(203107, 3356, 10886, 27)"
30363,1.2.3.0/24,"(30363, 3356, 2152, 25)"
30363,1.2.0.0/16,"(30363, 3356, 10886, 27)"
204180,1.2.0.0/16,"(204180, 174, 10886, 27)"
131917,1.2.0.0/16,"(131917, 174, 10886, 27)"
131917,1.2.3.0/24,"(131917, 2516, 2152, 25)"
394400,1.2.3.0/24,"(394400, 1828, 2152, 25)"
394759,1.2.0.0/16,"(394759, 174, 10886, 27)"
395277,1.2.3.0/24,"(395277, 3356, 2152, 25)"
395277,1.2.0.0/16,"(395277, 3356, 10886, 27)"
396029,1.2.3.0/24,"(396029, 3356, 2152, 25)"
396029,1.2.0.0/16,"(396029, 3356, 10886, 27)"
19681,1.2.0.0/16,"(19681, 6461, 10886, 27)"
19681,1.2.3.0/24,"(19681, 6461, 2152, 25)"
58789,1.2.3.0/24,"(58789, 13335, 2152, 25)"
399705,1.2.3.0/24,"(399705, 20115, 2152, 25)"
60594,1.2.3.0/24,"(60594, 3356, 2152, 25)"
60594,1.2.0.0/16,"(60594, 3356, 10886, 27)"
23557,1.2.3.0/24,"(23557, 9318, 2152, 25)"
60022,1.2.0.0/16,"(60022, 174, 10886, 27)"
60022,1.2.3.0/24,"(60022, 3356, 2152, 25)"
393669,1.2.0.0/16,"(393669, 6461, 10886, 27)"
393669,1.2.3.0/24,"(393669, 6461, 2152, 25)"
207937,1.2.0.0/16,"(207937, 286, 10886, 27)"
31835,1.2.0.0/16,"(31835, 174, 10886, 27)"
56921,1.2.3.0/24,"(56921, 8220, 2152, 25)"
393375,1.2.3.0/24,"(393375, 3356, 2152, 25)"
393375,1.2.0.0/16,"(393375, 3356, 10886, 27)"
7040,1.2.0.0/16,"(7040, 174, 10886, 27)"
393967,1.2.3.0/24,"(393967, 3356, 2152, 25)"
393967,1.2.0.0/16,"(393967, 3356, 10886, 27)"
8147,1.2.3.0/24,"(8147, 3356, 2152, 25)"
8147,1.2.0.0/16,"(8147, 3356, 10886, 27)"
11834,1.2.0.0/16,"(11834, 6461, 10886, 27)"
11834,1.2.3.0/24,"(11834, 6461, 2152, 25)"
8640,1.2.3.0/24,"(8640, 8220, 2152, 25)"
9036,1.2.3.0/24,"(9036, 3356, 2152, 25)"
9036,1.2.0.0/16,"(9036, 3356, 10886, 27)"
9140,1.2.0.0/16,"(9140, 174, 10886, 27)"
9763,1.2.3.0/24,"(9763, 4766, 2152, 25)"
10545,1.2.3.0/24,"(10545, 3356, 2152, 25)"
10545,1.2.0.0/16,"(10545, 3356, 10886, 27)"
397126,1.2.0.0/16,"(397126, 6461, 10886, 27)"
397126,1.2.3.0/24,"(397126, 6461, 2152, 25)"
56210,1.2.3.0/24,"(56210, 7575, 2152, 25)"
397157,1.2.3.0/24,"(397157, 3356, 2152, 25)"
397157,1.2.0.0/16,"(397157, 3356, 10886, 27)"
11611,1.2.3.0/24,"(11611, 6939, 2152, 25)"
11611,1.2.0.0/16,"(11611, 1299, 10886, 27)"
11637,1.2.0.0/16,"(11637, 174, 10886, 27)"
393717,1.2.3.0/24,"(393717, 6939, 2152, 25)"
12276,1.2.3.0/24,"(12276, 6939, 2152, 25)"
12276,1.2.0.0/16,"(12276, 1299, 10886, 27)"
398908,1.2.3.0/24,"(398908, 3356, 2152, 25)"
398908,1.2.0.0/16,"(398908, 3356, 10886, 27)"
13005,1.2.3.0/24,"(13005, 6939, 2152, 25)"
13005,1.2.0.0/16,"(13005, 174, 10886, 27)"
53951,1.2.0.0/16,"(53951, 174, 10886, 27)"
394867,1.2.3.0/24,"(394867, 20115, 2152, 25)"
17117,1.2.3.0/24,"(17117, 6939, 2152, 25)"
14327,1.2.3.0/24,"(14327, 3356, 2152, 25)"
14327,1.2.0.0/16,"(14327, 3356, 10886, 27)"
14687,1.2.3.0/24,"(14687, 3356, 2152, 25)"
14687,1.2.0.0/16,"(14687, 3356, 10886, 27)"
16189,1.2.0.0/16,"(16189, 286, 10886, 27)"
16189,1.2.3.0/24,"(16189, 3356, 2152, 25)"
398005,1.2.0.0/16,"(398005, 6461, 10886, 27)"
398005,1.2.3.0/24,"(398005, 6461, 2152, 25)"
17119,1.2.3.0/24,"(17119, 6939, 2152, 25)"
17161,1.2.3.0/24,"(17161, 3356, 2152, 25)"
17161,1.2.0.0/16,"(17161, 3356, 10886, 27)"
36413,1.2.0.0/16,"(36413, 6461, 10886, 27)"
36413,1.2.3.0/24,"(36413, 6461, 2152, 25)"
53479,1.2.0.0/16,"(53479, 174, 10886, 27)"
55171,1.2.3.0/24,"(55171, 3356, 2152, 25)"
55171,1.2.0.0/16,"(55171, 3356, 10886, 27)"
22136,1.2.3.0/24,"(22136, 6939, 2152, 25)"
400523,1.2.0.0/16,"(400523, 6461, 10886, 27)"
400523,1.2.3.0/24,"(400523, 6461, 2152, 25)"
46279,1.2.0.0/16,"(46279, 6461, 10886, 27)"
46279,1.2.3.0/24,"(46279, 6461, 2152, 25)"
54521,1.2.0.0/16,"(54521, 6461, 10886, 27)"
54521,1.2.3.0/24,"(54521, 6461, 2152, 25)"
398255,1.2.3.0/24,"(398255, 8220, 2152, 25)"
398255,1.2.0.0/16,"(398255, 174, 10886, 27)"
54050,1.2.3.0/24,"(54050, 3356, 2152, 25)"
54050,1.2.0.0/16,"(54050, 3356, 10886, 27)"
54667,1.2.3.0/24,"(54667, 3356, 2152, 25)"
54667,1.2.0.0/16,"(54667, 3356, 10886, 27)"
47027,1.2.0.0/16,"(47027, 174, 10886, 27)"
22296,1.2.3.0/24,"(22296, 6939, 2152, 25)"
60845,1.2.3.0/24,"(60845, 8220, 2152, 25)"
210125,1.2.3.0/24,"(210125, 6939, 2152, 25)"
9756,1.2.3.0/24,"(9756, 9318, 2152, 25)"
398938,1.2.3.0/24,"(398938, 3356, 2152, 25)"
398938,1.2.0.0/16,"(398938, 3356, 10886, 27)"
16569,1.2.3.0/24,"(16569, 6939, 2152, 25)"
32062,1.2.3.0/24,"(32062, 3356, 2152, 25)"
32062,1.2.0.0/16,"(32062, 3356, 10886, 27)"
33116,1.2.3.0/24,"(33116, 3356, 2152, 25)"
33116,1.2.0.0/16,"(33116, 3356, 10886, 27)"
32047,1.2.0.0/16,"(32047, 174, 10886, 27)"
32790,1.2.3.0/24,"(32790, 3356, 2152, 25)"
32790,1.2.0.0/16,"(32790, 3356, 10886, 27)"
34738,1.2.3.0/24,"(34738, 13335, 2152, 25)"
34941,1.2.0.0/16,"(34941, 1299, 10886, 27)"
52491,1.2.0.0/16,"(52491, 174, 10886, 27)"
393407,1.2.0.0/16,"(393407, 6461, 10886, 27)"
393407,1.2.3.0/24,"(393407, 6461, 2152, 25)"
34499,1.2.0.0/16,"(34499, 174, 10886, 27)"
34499,1.2.3.0/24,"(34499, 3356, 2152, 25)"
206350,1.2.0.0/16,"(206350, 11537, 10886, 27)"
55586,1.2.3.0/24,"(55586, 9318, 2152, 25)"
401074,1.2.0.0/16,"(401074, 174, 10886, 27)"
401074,1.2.3.0/24,"(401074, 3356, 2152, 25)"
60325,1.2.3.0/24,"(60325, 3356, 2152, 25)"
60325,1.2.0.0/16,"(60325, 3356, 10886, 27)"
400272,1.2.0.0/16,"(400272, 174, 10886, 27)"
400272,1.2.3.0/24,"(400272, 3356, 2152, 25)"
270694,1.2.3.0/24,"(270694, 3356, 2152, 25)"
270694,1.2.0.0/16,"(270694, 3356, 10886, 27)"
396599,1.2.3.0/24,"(396599, 7342, 2152, 25)"
54962,1.2.0.0/16,"(54962, 174, 10886, 27)"
54962,1.2.3.0/24,"(54962, 6461, 2152, 25)"
53467,1.2.3.0/24,"(53467, 11404, 2152, 25)"
14045,1.2.3.0/24,"(14045, 3356, 2152, 25)"
14045,1.2.0.0/16,"(14045, 3356, 10886, 27)"
40657,1.2.3.0/24,"(40657, 13335, 2152, 25)"
211115,1.2.3.0/24,"(211115, 8220, 2152, 25)"
10482,1.2.0.0/16,"(10482, 6461, 10886, 27)"
10482,1.2.3.0/24,"(10482, 6461, 2152, 25)"
397192,1.2.0.0/16,"(397192, 6461, 10886, 27)"
397192,1.2.3.0/24,"(397192, 6461, 2152, 25)"
25635,1.2.3.0/24,"(25635, 6939, 2152, 25)"
26871,1.2.3.0/24,"(26871, 6939, 2152, 25)"
27606,1.2.3.0/24,"(27606, 13335, 2152, 25)"
203554,1.2.3.0/24,"(203554, 8220, 2152, 25)"
203554,1.2.0.0/16,"(203554, 1299, 10886, 27)"
