asn,prefix,as_path
19869,1.2.0.0/16,"(19869, 13335, 2152, 25)"
19829,1.2.0.0/16,"(19829, 13335, 2152, 25)"
19774,1.2.0.0/16,"(19774, 13335, 2152, 25)"
19458,1.2.0.0/16,"(19458, 13335, 2152, 25)"
19424,1.2.0.0/16,"(19424, 13335, 2152, 25)"
19250,1.2.0.0/16,"(19250, 13335, 2152, 25)"
19225,1.2.0.0/16,"(19225, 13335, 2152, 25)"
19208,1.2.0.0/16,"(19208, 13335, 2152, 25)"
19186,1.2.0.0/16,"(19186, 13335, 2152, 25)"
18851,1.2.0.0/16,"(18851, 13335, 2152, 25)"
18833,1.2.0.0/16,"(18833, 13335, 2152, 25)"
18819,1.2.0.0/16,"(18819, 13335, 2152, 25)"
18567,1.2.0.0/16,"(18567, 13335, 2152, 25)"
18234,1.2.0.0/16,"(18234, 13335, 2152, 25)"
18030,1.2.0.0/16,"(18030, 13335, 2152, 25)"
17624,1.2.0.0/16,"(17624, 13335, 2152, 25)"
17351,1.2.0.0/16,"(17351, 13335, 2152, 25)"
17289,1.2.0.0/16,"(17289, 13335, 2152, 25)"
17076,1.2.0.0/16,"(17076, 13335, 2152, 25)"
17032,1.2.0.0/16,"(17032, 13335, 2152, 25)"
17011,1.2.0.0/16,"(17011, 13335, 2152, 25)"
16973,1.2.0.0/16,"(16973, 13335, 2152, 25)"
16844,1.2.0.0/16,"(16844, 13335, 2152, 25)"
16638,1.2.0.0/16,"(16638, 13335, 2152, 25)"
16501,1.2.0.0/16,"(16501, 13335, 2152, 25)"
16363,1.2.0.0/16,"(16363, 13335, 2152, 25)"
16096,1.2.0.0/16,"(16096, 13335, 2152, 25)"
15147,1.2.0.0/16,"(15147, 13335, 2152, 25)"
15101,1.2.0.0/16,"(15101, 13335, 2152, 25)"
14948,1.2.0.0/16,"(14948, 13335, 2152, 25)"
14723,1.2.0.0/16,"(14723, 13335, 2152, 25)"
14582,1.2.0.0/16,"(14582, 13335, 2152, 25)"
14516,1.2.0.0/16,"(14516, 13335, 2152, 25)"
14197,1.2.0.0/16,"(14197, 13335, 2152, 25)"
13854,1.2.0.0/16,"(13854, 13335, 2152, 25)"
13798,1.2.0.0/16,"(13798, 13335, 2152, 25)"
13630,1.2.0.0/16,"(13630, 13335, 2152, 25)"
13180,1.2.0.0/16,"(13180, 13335, 2152, 25)"
13038,1.2.0.0/16,"(13038, 13335, 2152, 25)"
12922,1.2.0.0/16,"(12922, 13335, 2152, 25)"
12010,1.2.0.0/16,"(12010, 13335, 2152, 25)"
11657,1.2.0.0/16,"(11657, 13335, 2152, 25)"
11466,1.2.0.0/16,"(11466, 13335, 2152, 25)"
11374,1.2.0.0/16,"(11374, 13335, 2152, 25)"
11361,1.2.0.0/16,"(11361, 13335, 2152, 25)"
11326,1.2.0.0/16,"(11326, 13335, 2152, 25)"
11298,1.2.0.0/16,"(11298, 13335, 2152, 25)"
11144,1.2.0.0/16,"(11144, 13335, 2152, 25)"
11075,1.2.0.0/16,"(11075, 13335, 2152, 25)"
10798,1.2.0.0/16,"(10798, 13335, 2152, 25)"
9661,1.2.0.0/16,"(9661, 13335, 2152, 25)"
9554,1.2.0.0/16,"(9554, 13335, 2152, 25)"
9327,1.2.0.0/16,"(9327, 13335, 2152, 25)"
8270,1.2.0.0/16,"(8270, 13335, 2152, 25)"
4892,1.2.0.0/16,"(4892, 13335, 2152, 25)"
4373,1.2.0.0/16,"(4373, 13335, 2152, 25)"
4352,1.2.0.0/16,"(4352, 13335, 2152, 25)"
3914,1.2.0.0/16,"(3914, 13335, 2152, 25)"
1983,1.2.0.0/16,"(1983, 13335, 2152, 25)"
1958,1.2.0.0/16,"(1958, 13335, 2152, 25)"
62033,1.2.0.0/16,"(62033, 16276, 2152, 25)"
8586,1.2.0.0/16,"(8586, 13285, 2152, 25)"
31905,1.2.0.0/16,"(31905, 16276, 2152, 25)"
202363,1.2.0.0/16,"(202363, 13335, 2152, 25)"
197651,1.2.0.0/16,"(197651, 13335, 2152, 25)"
214939,1.2.0.0/16,"(214939, 16276, 2152, 25)"
37587,1.2.0.0/16,"(37587, 13335, 2152, 25)"
39532,1.2.0.0/16,"(39532, 13335, 2152, 25)"
147295,1.2.0.0/16,"(147295, 16509, 2152, 25)"
398338,1.2.0.0/16,"(398338, 13335, 2152, 25)"
44370,1.2.0.0/16,"(44370, 199524, 2152, 25)"
201639,1.2.0.0/16,"(201639, 13335, 2152, 25)"
40417,1.2.0.0/16,"(40417, 13335, 2152, 25)"
27401,1.2.0.0/16,"(27401, 13335, 2152, 25)"
27172,1.2.0.0/16,"(27172, 16276, 2152, 25)"
401820,1.2.0.0/16,"(401820, 16509, 2152, 25)"
213336,1.2.0.0/16,"(213336, 16276, 2152, 25)"
26915,1.2.0.0/16,"(26915, 13335, 2152, 25)"
211103,1.2.0.0/16,"(211103, 13335, 2152, 25)"
32782,1.2.0.0/16,"(32782, 13335, 2152, 25)"
214545,1.2.0.0/16,"(214545, 16276, 2152, 25)"
26310,1.2.0.0/16,"(26310, 20115, 2152, 25)"
400944,1.2.0.0/16,"(400944, 16509, 2152, 25)"
205944,1.2.0.0/16,"(205944, 13335, 2152, 25)"
37279,1.2.0.0/16,"(37279, 13335, 2152, 25)"
27239,1.2.0.0/16,"(27239, 13335, 2152, 25)"
398291,1.2.0.0/16,"(398291, 13335, 2152, 25)"
396126,1.2.0.0/16,"(396126, 13335, 2152, 25)"
10384,1.2.0.0/16,"(10384, 13335, 2152, 25)"
19284,1.2.0.0/16,"(19284, 20115, 2152, 25)"
395110,1.2.0.0/16,"(395110, 13335, 2152, 25)"
37523,1.2.0.0/16,"(37523, 13335, 2152, 25)"
55065,1.2.0.0/16,"(55065, 20115, 2152, 25)"
12095,1.2.0.0/16,"(12095, 20115, 2152, 25)"
40875,1.2.0.0/16,"(40875, 13335, 2152, 25)"
32077,1.2.0.0/16,"(32077, 13335, 2152, 25)"
11744,1.2.0.0/16,"(11744, 13335, 2152, 25)"
198519,1.2.0.0/16,"(198519, 13335, 2152, 25)"
38,1.2.0.0/16,"(38, 11537, 10886, 27)"
19157,1.2.0.0/16,"(19157, 20115, 2152, 25)"
401755,1.2.0.0/16,"(401755, 11404, 2152, 25)"
400657,1.2.0.0/16,"(400657, 11404, 2152, 25)"
400257,1.2.0.0/16,"(400257, 11404, 2152, 25)"
400208,1.2.0.0/16,"(400208, 11404, 2152, 25)"
399911,1.2.0.0/16,"(399911, 11404, 2152, 25)"
397422,1.2.0.0/16,"(397422, 11404, 2152, 25)"
396481,1.2.0.0/16,"(396481, 11404, 2152, 25)"
396418,1.2.0.0/16,"(396418, 11404, 2152, 25)"
396030,1.2.0.0/16,"(396030, 11404, 2152, 25)"
395800,1.2.0.0/16,"(395800, 11404, 2152, 25)"
63366,1.2.0.0/16,"(63366, 11404, 2152, 25)"
63244,1.2.0.0/16,"(63244, 11404, 2152, 25)"
63037,1.2.0.0/16,"(63037, 11404, 2152, 25)"
46867,1.2.0.0/16,"(46867, 11404, 2152, 25)"
46561,1.2.0.0/16,"(46561, 11404, 2152, 25)"
40411,1.2.0.0/16,"(40411, 11404, 2152, 25)"
36709,1.2.0.0/16,"(36709, 11404, 2152, 25)"
30335,1.2.0.0/16,"(30335, 11404, 2152, 25)"
27568,1.2.0.0/16,"(27568, 11404, 2152, 25)"
23282,1.2.0.0/16,"(23282, 11404, 2152, 25)"
22447,1.2.0.0/16,"(22447, 11404, 2152, 25)"
22054,1.2.0.0/16,"(22054, 11404, 2152, 25)"
19068,1.2.0.0/16,"(19068, 11404, 2152, 25)"
17308,1.2.0.0/16,"(17308, 11404, 2152, 25)"
17218,1.2.0.0/16,"(17218, 11404, 2152, 25)"
16895,1.2.0.0/16,"(16895, 11404, 2152, 25)"
14642,1.2.0.0/16,"(14642, 11404, 2152, 25)"
13438,1.2.0.0/16,"(13438, 11404, 2152, 25)"
7406,1.2.0.0/16,"(7406, 11404, 2152, 25)"
1055,1.2.0.0/16,"(1055, 11404, 2152, 25)"
19945,1.2.0.0/16,"(19945, 20115, 2152, 25)"
131620,1.2.0.0/16,"(131620, 13335, 2152, 25)"
20330,1.2.0.0/16,"(20330, 13335, 2152, 25)"
270217,1.2.0.0/16,"(270217, 17072, 2152, 25)"
14441,1.2.0.0/16,"(14441, 31898, 2152, 25)"
28374,1.2.0.0/16,"(28374, 17072, 2152, 25)"
6342,1.2.0.0/16,"(6342, 17072, 2152, 25)"
62775,1.2.0.0/16,"(62775, 11164, 2152, 25)"
40591,1.2.0.0/16,"(40591, 11164, 2152, 25)"
11164,1.2.0.0/16,"(11164, 2152, 25)"
25631,1.2.0.0/16,"(25631, 10886, 27)"
268,1.2.0.0/16,"(268, 10886, 27)"
27,1.2.0.0/16,"(27,)"
19115,1.2.0.0/16,"(19115, 20115, 2152, 25)"
202665,1.2.0.0/16,"(202665, 36351, 2152, 25)"
27183,1.2.0.0/16,"(27183, 11404, 2152, 25)"
54047,1.2.0.0/16,"(54047, 20115, 2152, 25)"
14334,1.2.0.0/16,"(14334, 20115, 2152, 25)"
393245,1.2.0.0/16,"(393245, 10310, 2152, 25)"
203220,1.2.0.0/16,"(203220, 10310, 2152, 25)"
43428,1.2.0.0/16,"(43428, 10310, 2152, 25)"
38032,1.2.0.0/16,"(38032, 10310, 2152, 25)"
36646,1.2.0.0/16,"(36646, 10310, 2152, 25)"
28122,1.2.0.0/16,"(28122, 10310, 2152, 25)"
26101,1.2.0.0/16,"(26101, 10310, 2152, 25)"
26085,1.2.0.0/16,"(26085, 10310, 2152, 25)"
18293,1.2.0.0/16,"(18293, 10310, 2152, 25)"
16515,1.2.0.0/16,"(16515, 10310, 2152, 25)"
14780,1.2.0.0/16,"(14780, 10310, 2152, 25)"
14779,1.2.0.0/16,"(14779, 10310, 2152, 25)"
14777,1.2.0.0/16,"(14777, 10310, 2152, 25)"
14776,1.2.0.0/16,"(14776, 10310, 2152, 25)"
14196,1.2.0.0/16,"(14196, 10310, 2152, 25)"
10880,1.2.0.0/16,"(10880, 10310, 2152, 25)"
10230,1.2.0.0/16,"(10230, 10310, 2152, 25)"
5779,1.2.0.0/16,"(5779, 10310, 2152, 25)"
54869,1.2.0.0/16,"(54869, 20115, 2152, 25)"
399532,1.2.0.0/16,"(399532, 13335, 2152, 25)"
209299,1.2.0.0/16,"(209299, 13335, 2152, 25)"
399314,1.2.0.0/16,"(399314, 13335, 2152, 25)"
151397,1.2.0.0/16,"(151397, 21859, 2152, 25)"
396961,1.2.0.0/16,"(396961, 11164, 2152, 25)"
54991,1.2.0.0/16,"(54991, 13335, 2152, 25)"
38495,1.2.0.0/16,"(38495, 13335, 2152, 25)"
150127,1.2.0.0/16,"(150127, 13335, 2152, 25)"
51866,1.2.0.0/16,"(51866, 16276, 2152, 25)"
58617,1.2.0.0/16,"(58617, 13335, 2152, 25)"
131168,1.2.0.0/16,"(131168, 13335, 2152, 25)"
135062,1.2.0.0/16,"(135062, 9505, 2152, 25)"
149622,1.2.0.0/16,"(149622, 13335, 2152, 25)"
28121,1.2.0.0/16,"(28121, 3356, 2152, 25)"
28097,1.2.0.0/16,"(28097, 3356, 2152, 25)"
28075,1.2.0.0/16,"(28075, 3356, 2152, 25)"
28038,1.2.0.0/16,"(28038, 3356, 2152, 25)"
27960,1.2.0.0/16,"(27960, 3356, 2152, 25)"
27711,1.2.0.0/16,"(27711, 3356, 2152, 25)"
27590,1.2.0.0/16,"(27590, 3356, 2152, 25)"
27482,1.2.0.0/16,"(27482, 3356, 2152, 25)"
27421,1.2.0.0/16,"(27421, 3356, 2152, 25)"
27392,1.2.0.0/16,"(27392, 3356, 2152, 25)"
27307,1.2.0.0/16,"(27307, 3356, 2152, 25)"
27244,1.2.0.0/16,"(27244, 3356, 2152, 25)"
27233,1.2.0.0/16,"(27233, 3356, 2152, 25)"
27212,1.2.0.0/16,"(27212, 3356, 2152, 25)"
26989,1.2.0.0/16,"(26989, 3356, 2152, 25)"
26933,1.2.0.0/16,"(26933, 3356, 2152, 25)"
26804,1.2.0.0/16,"(26804, 3356, 2152, 25)"
26786,1.2.0.0/16,"(26786, 3356, 2152, 25)"
152880,1.2.0.0/16,"(152880, 4648, 2152, 25)"
26729,1.2.0.0/16,"(26729, 3356, 2152, 25)"
152858,1.2.0.0/16,"(152858, 2516, 2152, 25)"
26715,1.2.0.0/16,"(26715, 3356, 2152, 25)"
26708,1.2.0.0/16,"(26708, 3356, 2152, 25)"
26672,1.2.0.0/16,"(26672, 3356, 2152, 25)"
26671,1.2.0.0/16,"(26671, 3356, 2152, 25)"
26585,1.2.0.0/16,"(26585, 3356, 2152, 25)"
26551,1.2.0.0/16,"(26551, 3356, 2152, 25)"
26409,1.2.0.0/16,"(26409, 3356, 2152, 25)"
26405,1.2.0.0/16,"(26405, 3356, 2152, 25)"
26402,1.2.0.0/16,"(26402, 3356, 2152, 25)"
26396,1.2.0.0/16,"(26396, 3356, 2152, 25)"
26373,1.2.0.0/16,"(26373, 3356, 2152, 25)"
26283,1.2.0.0/16,"(26283, 3356, 2152, 25)"
26229,1.2.0.0/16,"(26229, 3356, 2152, 25)"
26168,1.2.0.0/16,"(26168, 3356, 2152, 25)"
26137,1.2.0.0/16,"(26137, 3356, 2152, 25)"
26102,1.2.0.0/16,"(26102, 3356, 2152, 25)"
26098,1.2.0.0/16,"(26098, 3356, 2152, 25)"
152227,1.2.0.0/16,"(152227, 4766, 2152, 25)"
26084,1.2.0.0/16,"(26084, 3356, 2152, 25)"
152213,1.2.0.0/16,"(152213, 3786, 2152, 25)"
26053,1.2.0.0/16,"(26053, 3356, 2152, 25)"
26039,1.2.0.0/16,"(26039, 3356, 2152, 25)"
26038,1.2.0.0/16,"(26038, 3356, 2152, 25)"
25965,1.2.0.0/16,"(25965, 3356, 2152, 25)"
25963,1.2.0.0/16,"(25963, 3356, 2152, 25)"
25842,1.2.0.0/16,"(25842, 3356, 2152, 25)"
25794,1.2.0.0/16,"(25794, 3356, 2152, 25)"
25792,1.2.0.0/16,"(25792, 3356, 2152, 25)"
25758,1.2.0.0/16,"(25758, 3356, 2152, 25)"
25746,1.2.0.0/16,"(25746, 3356, 2152, 25)"
25744,1.2.0.0/16,"(25744, 3356, 2152, 25)"
25739,1.2.0.0/16,"(25739, 3356, 2152, 25)"
25716,1.2.0.0/16,"(25716, 3356, 2152, 25)"
25712,1.2.0.0/16,"(25712, 3356, 2152, 25)"
25699,1.2.0.0/16,"(25699, 3356, 2152, 25)"
25655,1.2.0.0/16,"(25655, 3356, 2152, 25)"
25611,1.2.0.0/16,"(25611, 3356, 2152, 25)"
25450,1.2.0.0/16,"(25450, 3356, 2152, 25)"
25108,1.2.0.0/16,"(25108, 3356, 2152, 25)"
25031,1.2.0.0/16,"(25031, 3356, 2152, 25)"
24954,1.2.0.0/16,"(24954, 3356, 2152, 25)"
24939,1.2.0.0/16,"(24939, 3356, 2152, 25)"
24477,1.2.0.0/16,"(24477, 3356, 2152, 25)"
24440,1.2.0.0/16,"(24440, 3356, 2152, 25)"
23913,1.2.0.0/16,"(23913, 3356, 2152, 25)"
23765,1.2.0.0/16,"(23765, 3356, 2152, 25)"
23496,1.2.0.0/16,"(23496, 3356, 2152, 25)"
23492,1.2.0.0/16,"(23492, 3356, 2152, 25)"
23478,1.2.0.0/16,"(23478, 3356, 2152, 25)"
23409,1.2.0.0/16,"(23409, 3356, 2152, 25)"
23306,1.2.0.0/16,"(23306, 3356, 2152, 25)"
401693,1.2.0.0/16,"(401693, 6461, 10886, 27)"
23256,1.2.0.0/16,"(23256, 3356, 2152, 25)"
23233,1.2.0.0/16,"(23233, 3356, 2152, 25)"
23225,1.2.0.0/16,"(23225, 3356, 2152, 25)"
23209,1.2.0.0/16,"(23209, 3356, 2152, 25)"
401596,1.2.0.0/16,"(401596, 3356, 2152, 25)"
23185,1.2.0.0/16,"(23185, 3356, 2152, 25)"
401572,1.2.0.0/16,"(401572, 174, 10886, 27)"
23178,1.2.0.0/16,"(23178, 3356, 2152, 25)"
23160,1.2.0.0/16,"(23160, 3356, 2152, 25)"
401547,1.2.0.0/16,"(401547, 3356, 2152, 25)"
23141,1.2.0.0/16,"(23141, 3356, 2152, 25)"
23131,1.2.0.0/16,"(23131, 3356, 2152, 25)"
23111,1.2.0.0/16,"(23111, 3356, 2152, 25)"
23097,1.2.0.0/16,"(23097, 3356, 2152, 25)"
23060,1.2.0.0/16,"(23060, 3356, 2152, 25)"
23032,1.2.0.0/16,"(23032, 3356, 2152, 25)"
23030,1.2.0.0/16,"(23030, 3356, 2152, 25)"
23019,1.2.0.0/16,"(23019, 3356, 2152, 25)"
23018,1.2.0.0/16,"(23018, 3356, 2152, 25)"
22992,1.2.0.0/16,"(22992, 3356, 2152, 25)"
22919,1.2.0.0/16,"(22919, 3356, 2152, 25)"
401306,1.2.0.0/16,"(401306, 1828, 2152, 25)"
22886,1.2.0.0/16,"(22886, 3356, 2152, 25)"
22855,1.2.0.0/16,"(22855, 3356, 2152, 25)"
22831,1.2.0.0/16,"(22831, 3356, 2152, 25)"
22785,1.2.0.0/16,"(22785, 3356, 2152, 25)"
22712,1.2.0.0/16,"(22712, 3356, 2152, 25)"
22678,1.2.0.0/16,"(22678, 3356, 2152, 25)"
22624,1.2.0.0/16,"(22624, 3356, 2152, 25)"
22586,1.2.0.0/16,"(22586, 3356, 2152, 25)"
22557,1.2.0.0/16,"(22557, 3356, 2152, 25)"
22542,1.2.0.0/16,"(22542, 3356, 2152, 25)"
22509,1.2.0.0/16,"(22509, 3356, 2152, 25)"
22498,1.2.0.0/16,"(22498, 3356, 2152, 25)"
22469,1.2.0.0/16,"(22469, 3356, 2152, 25)"
22425,1.2.0.0/16,"(22425, 3356, 2152, 25)"
400812,1.2.0.0/16,"(400812, 174, 10886, 27)"
22401,1.2.0.0/16,"(22401, 3356, 2152, 25)"
22336,1.2.0.0/16,"(22336, 3356, 2152, 25)"
22326,1.2.0.0/16,"(22326, 3356, 2152, 25)"
22157,1.2.0.0/16,"(22157, 3356, 2152, 25)"
22149,1.2.0.0/16,"(22149, 3356, 2152, 25)"
22127,1.2.0.0/16,"(22127, 3356, 2152, 25)"
400514,1.2.0.0/16,"(400514, 174, 10886, 27)"
22110,1.2.0.0/16,"(22110, 3356, 2152, 25)"
400497,1.2.0.0/16,"(400497, 6461, 10886, 27)"
22084,1.2.0.0/16,"(22084, 3356, 2152, 25)"
400471,1.2.0.0/16,"(400471, 174, 10886, 27)"
22035,1.2.0.0/16,"(22035, 3356, 2152, 25)"
22003,1.2.0.0/16,"(22003, 3356, 2152, 25)"
21993,1.2.0.0/16,"(21993, 3356, 2152, 25)"
21937,1.2.0.0/16,"(21937, 3356, 2152, 25)"
21935,1.2.0.0/16,"(21935, 3356, 2152, 25)"
21908,1.2.0.0/16,"(21908, 3356, 2152, 25)"
21789,1.2.0.0/16,"(21789, 3356, 2152, 25)"
21651,1.2.0.0/16,"(21651, 3356, 2152, 25)"
21602,1.2.0.0/16,"(21602, 3356, 2152, 25)"
21543,1.2.0.0/16,"(21543, 3356, 2152, 25)"
21520,1.2.0.0/16,"(21520, 3356, 2152, 25)"
399907,1.2.0.0/16,"(399907, 174, 10886, 27)"
21137,1.2.0.0/16,"(21137, 3356, 2152, 25)"
399524,1.2.0.0/16,"(399524, 174, 10886, 27)"
20617,1.2.0.0/16,"(20617, 3356, 2152, 25)"
20479,1.2.0.0/16,"(20479, 3356, 2152, 25)"
398866,1.2.0.0/16,"(398866, 174, 10886, 27)"
20467,1.2.0.0/16,"(20467, 3356, 2152, 25)"
62510,1.2.0.0/16,"(62510, 6461, 10886, 27)"
20466,1.2.0.0/16,"(20466, 3356, 2152, 25)"
62509,1.2.0.0/16,"(62509, 6461, 10886, 27)"
20429,1.2.0.0/16,"(20429, 3356, 2152, 25)"
398816,1.2.0.0/16,"(398816, 174, 10886, 27)"
20419,1.2.0.0/16,"(20419, 3356, 2152, 25)"
20397,1.2.0.0/16,"(20397, 3356, 2152, 25)"
20367,1.2.0.0/16,"(20367, 3356, 2152, 25)"
20334,1.2.0.0/16,"(20334, 3356, 2152, 25)"
62377,1.2.0.0/16,"(62377, 3356, 2152, 25)"
398721,1.2.0.0/16,"(398721, 174, 10886, 27)"
20331,1.2.0.0/16,"(20331, 3356, 2152, 25)"
20313,1.2.0.0/16,"(20313, 3356, 2152, 25)"
398700,1.2.0.0/16,"(398700, 6939, 2152, 25)"
398642,1.2.0.0/16,"(398642, 286, 10886, 27)"
20251,1.2.0.0/16,"(20251, 3356, 2152, 25)"
62294,1.2.0.0/16,"(62294, 3356, 2152, 25)"
20182,1.2.0.0/16,"(20182, 3356, 2152, 25)"
20176,1.2.0.0/16,"(20176, 3356, 2152, 25)"
20137,1.2.0.0/16,"(20137, 3356, 2152, 25)"
20103,1.2.0.0/16,"(20103, 3356, 2152, 25)"
20004,1.2.0.0/16,"(20004, 3356, 2152, 25)"
398391,1.2.0.0/16,"(398391, 3356, 2152, 25)"
19964,1.2.0.0/16,"(19964, 3356, 2152, 25)"
398276,1.2.0.0/16,"(398276, 3356, 2152, 25)"
19887,1.2.0.0/16,"(19887, 3356, 2152, 25)"
19865,1.2.0.0/16,"(19865, 3356, 2152, 25)"
19674,1.2.0.0/16,"(19674, 3356, 2152, 25)"
19661,1.2.0.0/16,"(19661, 3356, 2152, 25)"
19650,1.2.0.0/16,"(19650, 3356, 2152, 25)"
19636,1.2.0.0/16,"(19636, 3356, 2152, 25)"
271894,1.2.0.0/16,"(271894, 3356, 2152, 25)"
19617,1.2.0.0/16,"(19617, 3356, 2152, 25)"
398004,1.2.0.0/16,"(398004, 6461, 10886, 27)"
19558,1.2.0.0/16,"(19558, 3356, 2152, 25)"
19542,1.2.0.0/16,"(19542, 3356, 2152, 25)"
19536,1.2.0.0/16,"(19536, 3356, 2152, 25)"
19534,1.2.0.0/16,"(19534, 3356, 2152, 25)"
19511,1.2.0.0/16,"(19511, 3356, 2152, 25)"
19503,1.2.0.0/16,"(19503, 3356, 2152, 25)"
19474,1.2.0.0/16,"(19474, 3356, 2152, 25)"
61517,1.2.0.0/16,"(61517, 3356, 2152, 25)"
19430,1.2.0.0/16,"(19430, 3356, 2152, 25)"
19421,1.2.0.0/16,"(19421, 3356, 2152, 25)"
397808,1.2.0.0/16,"(397808, 3356, 2152, 25)"
19407,1.2.0.0/16,"(19407, 3356, 2152, 25)"
19400,1.2.0.0/16,"(19400, 3356, 2152, 25)"
19302,1.2.0.0/16,"(19302, 3356, 2152, 25)"
142002,1.2.0.0/16,"(142002, 21859, 2152, 25)"
397689,1.2.0.0/16,"(397689, 286, 10886, 27)"
19253,1.2.0.0/16,"(19253, 3356, 2152, 25)"
19251,1.2.0.0/16,"(19251, 3356, 2152, 25)"
19190,1.2.0.0/16,"(19190, 3356, 2152, 25)"
19094,1.2.0.0/16,"(19094, 3356, 2152, 25)"
19063,1.2.0.0/16,"(19063, 3356, 2152, 25)"
19058,1.2.0.0/16,"(19058, 3356, 2152, 25)"
397445,1.2.0.0/16,"(397445, 3356, 2152, 25)"
19010,1.2.0.0/16,"(19010, 3356, 2152, 25)"
18899,1.2.0.0/16,"(18899, 3356, 2152, 25)"
18872,1.2.0.0/16,"(18872, 3356, 2152, 25)"
18858,1.2.0.0/16,"(18858, 3356, 2152, 25)"
18826,1.2.0.0/16,"(18826, 3356, 2152, 25)"
18795,1.2.0.0/16,"(18795, 3356, 2152, 25)"
397182,1.2.0.0/16,"(397182, 3356, 2152, 25)"
18789,1.2.0.0/16,"(18789, 3356, 2152, 25)"
18749,1.2.0.0/16,"(18749, 3356, 2152, 25)"
18719,1.2.0.0/16,"(18719, 3356, 2152, 25)"
18704,1.2.0.0/16,"(18704, 3356, 2152, 25)"
18697,1.2.0.0/16,"(18697, 3356, 2152, 25)"
18673,1.2.0.0/16,"(18673, 3356, 2152, 25)"
18664,1.2.0.0/16,"(18664, 3356, 2152, 25)"
396957,1.2.0.0/16,"(396957, 3356, 2152, 25)"
18550,1.2.0.0/16,"(18550, 3356, 2152, 25)"
18524,1.2.0.0/16,"(18524, 3356, 2152, 25)"
18522,1.2.0.0/16,"(18522, 3356, 2152, 25)"
18515,1.2.0.0/16,"(18515, 3356, 2152, 25)"
18440,1.2.0.0/16,"(18440, 3356, 2152, 25)"
17388,1.2.0.0/16,"(17388, 3356, 2152, 25)"
17348,1.2.0.0/16,"(17348, 3356, 2152, 25)"
17322,1.2.0.0/16,"(17322, 3356, 2152, 25)"
17321,1.2.0.0/16,"(17321, 3356, 2152, 25)"
59364,1.2.0.0/16,"(59364, 6939, 2152, 25)"
17314,1.2.0.0/16,"(17314, 3356, 2152, 25)"
17270,1.2.0.0/16,"(17270, 3356, 2152, 25)"
395657,1.2.0.0/16,"(395657, 174, 10886, 27)"
17247,1.2.0.0/16,"(17247, 3356, 2152, 25)"
395634,1.2.0.0/16,"(395634, 3356, 2152, 25)"
395610,1.2.0.0/16,"(395610, 174, 10886, 27)"
17206,1.2.0.0/16,"(17206, 3356, 2152, 25)"
17189,1.2.0.0/16,"(17189, 3356, 2152, 25)"
17168,1.2.0.0/16,"(17168, 3356, 2152, 25)"
395512,1.2.0.0/16,"(395512, 174, 10886, 27)"
17098,1.2.0.0/16,"(17098, 3356, 2152, 25)"
17068,1.2.0.0/16,"(17068, 3356, 2152, 25)"
395455,1.2.0.0/16,"(395455, 3356, 2152, 25)"
17043,1.2.0.0/16,"(17043, 3356, 2152, 25)"
17030,1.2.0.0/16,"(17030, 3356, 2152, 25)"
395417,1.2.0.0/16,"(395417, 174, 10886, 27)"
16998,1.2.0.0/16,"(16998, 3356, 2152, 25)"
16996,1.2.0.0/16,"(16996, 3356, 2152, 25)"
16989,1.2.0.0/16,"(16989, 3356, 2152, 25)"
16987,1.2.0.0/16,"(16987, 3356, 2152, 25)"
395374,1.2.0.0/16,"(395374, 174, 10886, 27)"
16954,1.2.0.0/16,"(16954, 3356, 2152, 25)"
16861,1.2.0.0/16,"(16861, 3356, 2152, 25)"
16859,1.2.0.0/16,"(16859, 3356, 2152, 25)"
16809,1.2.0.0/16,"(16809, 3356, 2152, 25)"
16802,1.2.0.0/16,"(16802, 3356, 2152, 25)"
16742,1.2.0.0/16,"(16742, 3356, 2152, 25)"
16707,1.2.0.0/16,"(16707, 3356, 2152, 25)"
16699,1.2.0.0/16,"(16699, 3356, 2152, 25)"
16677,1.2.0.0/16,"(16677, 3356, 2152, 25)"
16587,1.2.0.0/16,"(16587, 3356, 2152, 25)"
16567,1.2.0.0/16,"(16567, 3356, 2152, 25)"
16542,1.2.0.0/16,"(16542, 3356, 2152, 25)"
16502,1.2.0.0/16,"(16502, 3356, 2152, 25)"
16492,1.2.0.0/16,"(16492, 3356, 2152, 25)"
16436,1.2.0.0/16,"(16436, 3356, 2152, 25)"
16410,1.2.0.0/16,"(16410, 3356, 2152, 25)"
16390,1.2.0.0/16,"(16390, 3356, 2152, 25)"
15992,1.2.0.0/16,"(15992, 3356, 2152, 25)"
57656,1.2.0.0/16,"(57656, 174, 10886, 27)"
15349,1.2.0.0/16,"(15349, 3356, 2152, 25)"
15343,1.2.0.0/16,"(15343, 3356, 2152, 25)"
15292,1.2.0.0/16,"(15292, 3356, 2152, 25)"
15284,1.2.0.0/16,"(15284, 3356, 2152, 25)"
15281,1.2.0.0/16,"(15281, 3356, 2152, 25)"
15260,1.2.0.0/16,"(15260, 3356, 2152, 25)"
393647,1.2.0.0/16,"(393647, 3356, 2152, 25)"
397076,1.2.0.0/16,"(397076, 13335, 2152, 25)"
141389,1.2.0.0/16,"(141389, 21859, 2152, 25)"
15215,1.2.0.0/16,"(15215, 3356, 2152, 25)"
15086,1.2.0.0/16,"(15086, 3356, 2152, 25)"
